date,code,name,board_code,board_name,prev_close,open,pct_chg,volume,amount,macd
2026-07-30,000001,平安银行,881155,银行,11.28,11.28,2.93,277770770.0,3194072400.0,0.2042
2026-07-30,000002,万  科Ａ,881153,房地产,3.28,3.26,1.52,211866620.0,708739130.0,0.0182
2026-07-30,000006,深振业Ａ,881153,房地产,6.51,6.45,-2.15,22256808.0,143913460.0,-0.3781
2026-07-30,000007,全新好,881158,零售,9.16,9.16,-4.91,7523900.0,67022149.0,-0.9416
2026-07-30,000008,神州高铁,881269,轨交设备,2.37,2.36,-0.84,28288268.0,66796143.0,-0.0394
2026-07-30,000009,中国宝安,881281,电池,6.5,6.46,10.0,56205002.0,390363860.0,-0.0383
2026-07-30,000010,*ST美丽,881116,建筑装饰,1.52,1.53,-0.66,19083600.0,29124615.0,-0.1306
2026-07-30,000011,深物业A,881153,房地产,7.82,7.79,2.17,32788025.0,262751150.0,0.2594
2026-07-30,000012,南  玻Ａ,881115,建筑材料,3.9,3.89,0.77,27475426.0,107928034.0,-0.1485
2026-07-30,000014,沙河股份,881153,房地产,9.99,10.0,-0.1,12734608.0,129687874.0,-0.069
2026-07-30,000016,*ST康佳A,881131,白色家电,2.55,2.54,-3.14,18986139.0,47831705.0,-0.0481
2026-07-30,000017,深中华A,881136,服装家纺,5.99,5.99,-2.84,10074870.0,60000274.0,0.0454
2026-07-30,000019,深粮控股,881103,农产品加工,6.04,6.02,0.66,6815930.0,41561444.0,-0.0315
2026-07-30,000020,深华发Ａ,881122,光学光电子,10.36,10.28,0.1,5347655.0,56060285.0,-0.3674
2026-07-30,000021,深科技,881124,消费电子,40.15,38.65,-9.29,159265780.0,5981223800.0,-2.4083
2026-07-30,000025,特  力Ａ,881165,综合,14.22,14.23,9.99,14636510.0,223174740.0,0.0713
2026-07-30,000026,飞亚达,881136,服装家纺,16.1,15.99,0.62,10404293.0,171953240.0,-1.2385
2026-07-30,000027,深圳能源,881145,电力,6.43,6.41,0.62,27566552.0,177149090.0,-0.0538
2026-07-30,000028,国药一致,881143,医药商业,20.77,20.69,1.11,2951073.0,61735620.0,0.105
2026-07-30,000029,深深房Ａ,881153,房地产,20.13,20.02,-3.13,6642574.0,131336436.0,-1.2024
2026-07-30,000030,富奥股份,881126,汽车零部件,4.24,4.24,0.94,12287043.0,52549174.0,0.0133
2026-07-30,000031,大悦城,881153,房地产,2.19,2.18,0.0,29954976.0,66037216.0,-0.0476
2026-07-30,000032,深桑达Ａ,881116,建筑装饰,13.57,13.5,-9.29,88064847.0,1124051060.0,-1.9945
2026-07-30,000034,神州数码,881271,IT服务,25.32,25.5,-7.86,52986566.0,1274800040.0,-0.4201
2026-07-30,000035,中国天楹,881181,环境治理,4.98,4.99,0.6,54655214.0,274720470.0,-0.0602
2026-07-30,000036,华联控股,881153,房地产,4.01,3.96,-3.74,32059539.0,125435197.0,-0.2105
2026-07-30,000037,深南电A,881145,电力,9.27,9.1,-2.91,23096189.0,208864070.0,-0.1068
2026-07-30,000039,中集集团,881117,通用设备,8.7,8.65,0.0,44990958.0,393811500.0,-0.1233
2026-07-30,000042,中洲控股,881153,房地产,8.08,8.11,-0.25,5355261.0,43504129.0,-0.1784
2026-07-30,000045,深纺织Ａ,881122,光学光电子,9.58,9.51,-0.63,11651409.0,111912096.0,-0.2751
2026-07-30,000048,京基智农,881102,养殖业,18.11,17.88,-5.58,18416100.0,316443730.0,-0.4767
2026-07-30,000049,德赛电池,881281,电池,24.81,24.58,-1.89,11252921.0,275281550.0,-0.0066
2026-07-30,000050,深天马Ａ,881122,光学光电子,6.57,6.5,-1.83,36431545.0,235574750.0,-0.5831
2026-07-30,000055,方大集团,881115,建筑材料,3.4,3.37,-1.76,10790000.0,36479699.0,-0.0417
2026-07-30,000056,*ST皇庭,881158,零售,1.9,1.91,-3.68,15319730.0,28590371.0,-0.0251
2026-07-30,000058,深 赛 格,881158,零售,6.48,6.58,1.85,13670951.0,90340160.0,-0.0539
2026-07-30,000059,华锦股份,881180,石油加工贸易,4.62,4.58,0.87,21678100.0,100543258.0,0.0953
2026-07-30,000060,中金岭南,881168,工业金属,6.29,6.28,-0.95,92053523.0,575824840.0,-0.2995
2026-07-30,000061,农 产 品,881158,零售,5.88,5.84,0.34,24859969.0,146811680.0,-0.0261
2026-07-30,000062,深圳华强,881123,其他电子,21.53,21.3,-3.58,19770077.0,415240980.0,-2.7649
2026-07-30,000063,中兴通讯,881129,通信设备,34.08,33.74,-2.29,128022171.0,4295358700.0,-0.8555
2026-07-30,000065,北方国际,881116,建筑装饰,9.28,9.26,-0.43,14044213.0,130211140.0,-0.4226
2026-07-30,000066,中国长城,881130,计算机设备,13.89,13.7,-5.33,143936890.0,1927442300.0,-1.2141
2026-07-30,000068,华控赛格,881181,环境治理,2.76,2.76,-2.17,12975000.0,35735472.0,-0.0946
2026-07-30,000069,华侨城Ａ,881160,旅游及酒店,1.72,1.71,1.16,62519001.0,109409853.0,-0.0176
2026-07-30,000070,特发信息,881129,通信设备,12.72,12.64,-4.25,42287802.0,524243980.0,-1.7639
2026-07-30,000078,ST海王,881143,医药商业,1.67,1.66,-5.39,98925546.0,159819230.0,-0.0292
2026-07-30,000088,盐 田 港,881148,港口航运,4.4,4.4,1.59,32968033.0,146803470.0,0.0486
2026-07-30,000089,深圳机场,881151,机场航运,6.64,6.64,1.96,16851243.0,113504845.0,0.0831
2026-07-30,000090,天健集团,881153,房地产,3.29,3.27,0.0,15550012.0,51305865.0,0.0092
2026-07-30,000096,广聚能源,881180,石油加工贸易,7.58,7.63,0.66,6395401.0,49019098.0,-0.0123
2026-07-30,000099,中信海直,881151,机场航运,14.15,14.04,1.7,10660700.0,153217580.0,-0.3136
2026-07-30,000100,TCL科技,881122,光学光电子,4.93,4.85,-4.26,720687990.0,3441265100.0,-0.0281
2026-07-30,000151,中成股份,881159,贸易,9.46,9.4,0.21,7127550.0,67656077.0,-0.5585
2026-07-30,000153,丰原药业,881140,化学制药,5.42,5.4,-0.55,7454280.0,40461255.0,-0.0227
2026-07-30,000155,川能动力,881145,电力,12.63,12.51,-2.93,62686259.0,788288860.0,-0.1021
2026-07-30,000156,华数传媒,881164,文化传媒,6.78,6.75,1.03,11142290.0,76391312.0,0.0174
2026-07-30,000157,中联重科,881268,工程机械,7.61,7.58,1.58,59823774.0,458378080.0,0.1242
2026-07-30,000158,常山北明,881271,IT服务,12.73,12.63,-1.65,26175078.0,333346750.0,-0.3961
2026-07-30,000159,国际实业,881279,光伏设备,5.27,5.28,-0.95,10007689.0,52922395.0,-0.1716
2026-07-30,000166,申万宏源,881157,证券,4.67,4.66,0.64,84631901.0,396119510.0,0.0383
2026-07-30,000301,东方盛虹,881180,石油加工贸易,11.97,11.99,-0.58,23557723.0,282193470.0,-0.0912
2026-07-30,000333,美的集团,881131,白色家电,87.01,87.01,2.23,46149832.0,4071773600.0,2.4403
2026-07-30,000338,潍柴动力,881126,汽车零部件,27.29,26.6,-4.87,103180631.0,2684248400.0,-0.6518
2026-07-30,000400,许继电气,881278,电网设备,22.63,22.71,1.46,25000991.0,574141200.0,0.1023
2026-07-30,000401,金隅冀东,881115,建筑材料,3.64,3.63,0.55,7376200.0,27024050.0,-0.0075
2026-07-30,000402,金 融 街,881153,房地产,2.44,2.42,0.82,51288219.0,125923543.0,-0.0615
2026-07-30,000403,派林生物,881142,生物制品,10.21,10.16,2.06,11641135.0,121032947.0,-0.0491
2026-07-30,000404,长虹华意,881131,白色家电,7.74,7.7,-0.78,14879146.0,114954471.0,-0.0726
2026-07-30,000407,胜利股份,881146,燃气,3.91,3.89,-0.26,13461000.0,52600520.0,-0.0139
2026-07-30,000408,藏格矿业,881263,农化制品,79.6,80.0,0.25,10944079.0,877048720.0,1.4418
2026-07-30,000409,云鼎科技,881271,IT服务,8.54,8.5,-0.35,6094400.0,52209619.0,-0.0779
2026-07-30,000410,沈阳机床,881117,通用设备,4.86,4.83,-0.62,16116300.0,78791634.0,-0.0545
2026-07-30,000411,英特集团,881143,医药商业,9.4,9.36,0.64,3474887.0,32730545.0,-0.0682
2026-07-30,000415,渤海租赁,881283,多元金融,4.43,4.4,-0.45,60652800.0,267576050.0,0.0109
2026-07-30,000417,合百集团,881158,零售,5.74,5.69,-1.74,50778167.0,292774850.0,-0.5534
2026-07-30,000419,通程控股,881158,零售,4.8,4.76,0.83,7956200.0,38632208.0,-0.0327
2026-07-30,000420,吉林化纤,881264,化学纤维,3.75,3.73,0.53,42408557.0,159577610.0,-0.1317
2026-07-30,000421,南京公用,881165,综合,5.37,5.36,-0.19,6694001.0,35950312.0,-0.0231
2026-07-30,000422,湖北宜化,881263,农化制品,13.12,13.0,0.08,25517515.0,337433440.0,-0.196
2026-07-30,000423,东阿阿胶,881141,中药,53.8,53.8,2.68,11310075.0,621403750.0,1.5195
2026-07-30,000425,徐工机械,881268,工程机械,9.0,8.96,2.11,148956940.0,1350774400.0,0.0806
2026-07-30,000426,兴业银锡,881169,贵金属,32.35,32.83,-2.63,65048834.0,2097067200.0,-1.2342
2026-07-30,000428,华天酒店,881160,旅游及酒店,4.04,4.44,-5.2,108656162.0,452627130.0,0.1055
2026-07-30,000429,粤高速Ａ,881149,公路铁路运输,14.7,14.78,-2.99,13136465.0,189977620.0,0.2491
2026-07-30,000430,张家界,881160,旅游及酒店,6.28,6.28,0.16,7730400.0,49020301.0,-0.3115
2026-07-30,000488,ST晨鸣,881137,造纸,1.96,1.95,-0.51,9636450.0,18952799.0,-0.0382
2026-07-30,000498,山东路桥,881116,建筑装饰,5.0,4.99,1.4,11365600.0,57312511.0,0.0321
2026-07-30,000501,武商集团,881158,零售,7.05,7.01,1.7,13869830.0,99586725.0,-0.0354
2026-07-30,000503,国新健康,881272,软件开发,7.2,7.15,-0.56,28771350.0,207880660.0,0.0614
2026-07-30,000504,南华生物,881175,医疗服务,7.62,7.54,-3.02,7450805.0,55750784.0,-0.1796
2026-07-30,000505,京粮控股,881103,农产品加工,5.53,5.5,0.0,7154301.0,39831094.0,-0.0086
2026-07-30,000506,招金黄金,881169,贵金属,12.71,13.1,3.86,115718720.0,1563182200.0,-0.1985
2026-07-30,000507,珠海港,881148,港口航运,5.02,5.0,0.6,11760300.0,59318072.0,0.0369
2026-07-30,000509,华塑控股,881122,光学光电子,2.92,2.9,-2.74,29816800.0,85772855.0,-0.2524
2026-07-30,000510,新金路,881108,化学原料,14.44,14.52,-9.97,53213591.0,713113900.0,-1.7256
2026-07-30,000513,丽珠集团,881140,化学制药,30.92,30.9,0.29,6695149.0,207886150.0,0.2272
2026-07-30,000514,渝 开 发,881153,房地产,3.78,3.75,-0.26,10812600.0,41071330.0,-0.0719
2026-07-30,000516,国际医学,881175,医疗服务,4.21,4.22,0.24,25430607.0,107920318.0,0.0271
2026-07-30,000517,荣安地产,881153,房地产,1.89,1.86,-0.53,61431200.0,115901467.0,0.0028
2026-07-30,000518,四环生物,881142,生物制品,3.58,3.57,-3.63,35152800.0,123384513.0,0.0118
2026-07-30,000519,中兵红箭,881166,军工装备,14.03,13.91,-0.21,47775040.0,670883100.0,-1.4199
2026-07-30,000520,凤凰航运,881148,港口航运,3.82,3.83,-4.45,21391027.0,79807688.0,-0.1192
2026-07-30,000521,长虹美菱,881131,白色家电,4.91,4.9,0.0,10307942.0,50746605.0,-0.1745
2026-07-30,000523,红棉股份,881133,饮料制造,2.83,2.81,1.77,51359658.0,149138680.0,-0.007
2026-07-30,000524,岭南控股,881160,旅游及酒店,8.95,8.93,0.11,17214366.0,157278180.0,-0.1504
2026-07-30,000525,红太阳,881263,农化制品,4.68,4.68,-0.43,26233480.0,123569974.0,0.0711
2026-07-30,000526,学大教育,881178,教育,33.03,33.51,9.99,6231329.0,220878670.0,1.7175
2026-07-30,000528,柳    工,881268,工程机械,8.79,8.74,0.8,31096980.0,274934080.0,0.1358
2026-07-30,000529,广弘控股,881134,食品加工制造,4.68,4.67,0.21,3595200.0,16941243.0,-0.0183
2026-07-30,000530,冰山冷热,881117,通用设备,4.85,4.83,-1.03,10741980.0,52031986.0,-0.174
2026-07-30,000531,穗恒运Ａ,881145,电力,5.83,5.79,-0.34,9781360.0,56994089.0,-0.1544
2026-07-30,000532,华金资本,881283,多元金融,10.6,10.59,-0.28,5377400.0,57602998.0,-0.2475
2026-07-30,000533,顺钠股份,881278,电网设备,12.13,11.52,-9.98,140420360.0,1585978200.0,0.1941
2026-07-30,000534,万泽股份,881142,生物制品,26.22,26.06,-4.69,17849045.0,451302090.0,-1.4417
2026-07-30,000536,华映科技,881122,光学光电子,3.13,3.1,-1.28,40661729.0,125940678.0,-0.1436
2026-07-30,000537,绿发电力,881145,电力,7.63,7.59,0.13,20694642.0,158283930.0,-0.1499
2026-07-30,000538,云南白药,881141,中药,51.89,51.89,1.66,14517155.0,763130530.0,0.7375
2026-07-30,000539,粤电力Ａ,881145,电力,5.65,5.6,-3.54,87910467.0,488485170.0,-0.3276
2026-07-30,000541,佛山照明,881122,光学光电子,4.95,4.92,0.81,8924889.0,44675982.0,-0.0437
2026-07-30,000543,皖能电力,881145,电力,7.91,7.88,0.88,33314289.0,265430190.0,0.0393
2026-07-30,000544,中原环保,881181,环境治理,7.35,7.35,0.95,5420429.0,40021567.0,-0.0178
2026-07-30,000545,金浦钛业,881108,化学原料,2.48,2.46,-1.21,31875700.0,78728122.0,-0.0379
2026-07-30,000546,金圆股份,881181,环境治理,4.33,4.34,-0.92,17271100.0,75235646.0,-0.2611
2026-07-30,000547,航天发展,881276,军工电子,14.18,14.1,-3.03,50466875.0,702154990.0,-1.3836
2026-07-30,000548,湖南投资,881149,公路铁路运输,4.22,4.22,0.47,9101105.0,38862657.0,-0.0632
2026-07-30,000550,江铃汽车,881125,汽车整车,16.66,16.62,2.64,4829980.0,82086106.0,0.0636
2026-07-30,000551,创元科技,881284,环保设备,12.87,12.76,-6.37,22749048.0,281144580.0,-1.3077
2026-07-30,000552,甘肃能化,881105,煤炭开采加工,2.61,2.6,0.0,63188300.0,164554470.0,0.0258
2026-07-30,000553,安道麦A,881263,农化制品,5.26,5.24,1.71,8788647.0,46951892.0,-0.1891
2026-07-30,000554,泰山石油,881180,石油加工贸易,6.34,6.45,1.74,29928568.0,192712820.0,0.0325
2026-07-30,000555,神州信息,881271,IT服务,10.82,10.82,3.97,48611498.0,541921480.0,-0.0759
2026-07-30,000557,西部创业,881149,公路铁路运输,3.67,3.65,-0.54,8659720.0,31789611.0,-0.0384
2026-07-30,000558,天府文旅,881160,旅游及酒店,3.33,3.32,-0.3,30115333.0,101402263.0,-0.0447
2026-07-30,000559,万向钱潮,881126,汽车零部件,10.77,10.69,-0.56,33584225.0,361851840.0,-0.7884
2026-07-30,000560,我爱我家,881153,房地产,2.24,2.22,-0.89,70574316.0,157972720.0,-0.0215
2026-07-30,000561,烽火电子,881166,军工装备,7.39,7.36,1.62,13613200.0,102137670.0,-0.1041
2026-07-30,000563,陕国投Ａ,881283,多元金融,3.07,3.07,1.3,52462455.0,162516180.0,0.0348
2026-07-30,000564,供销大集,881158,零售,1.4,1.39,0.0,303471940.0,432423680.0,-0.0193
2026-07-30,000565,渝三峡Ａ,881109,化学制品,5.59,5.59,-0.89,8622600.0,48326787.0,-0.2104
2026-07-30,000566,海南海药,881140,化学制药,5.41,5.45,9.98,365539450.0,2127007200.0,0.2191
2026-07-30,000567,海德股份,881283,多元金融,6.0,6.0,1.33,41639755.0,255772210.0,-0.052
2026-07-30,000568,泸州老窖,881273,白酒,88.23,88.23,2.62,19763082.0,1793155500.0,1.6393
2026-07-30,000570,苏常柴Ａ,881117,通用设备,4.92,4.9,-0.61,11068700.0,54410978.0,-0.0743
2026-07-30,000571,新大洲A,881105,煤炭开采加工,5.65,5.6,-4.25,22067816.0,122962450.0,-0.1027
2026-07-30,000572,海马汽车,881125,汽车整车,3.72,3.72,1.88,94395093.0,359222350.0,-0.103
2026-07-30,000573,粤宏远Ａ,881153,房地产,3.6,3.58,-3.33,17507800.0,61956464.0,-0.0952
2026-07-30,000576,甘化科工,881166,军工装备,6.69,6.65,-1.94,11106121.0,74024979.0,-0.1799
2026-07-30,000581,威孚高科,881126,汽车零部件,17.61,17.6,1.76,10815963.0,192670110.0,0.0443
2026-07-30,000582,北部湾港,881148,港口航运,12.32,12.29,1.54,43502162.0,539231560.0,0.2061
2026-07-30,000586,汇源通信,881129,通信设备,10.6,10.55,-2.92,5743610.0,59843389.0,-1.0626
2026-07-30,000589,贵州轮胎,881126,汽车零部件,4.36,4.35,0.46,25884151.0,113278015.0,-0.0084
2026-07-30,000590,古汉医药,881141,中药,8.08,8.1,-0.74,3405600.0,27526383.0,-0.2626
2026-07-30,000591,太阳能,881145,电力,4.52,4.5,0.22,49770992.0,224948790.0,-0.0776
2026-07-30,000592,平潭发展,881101,种植业与林业,5.76,5.71,-3.3,127577113.0,729272640.0,-0.4478
2026-07-30,000593,德龙汇能,881146,燃气,16.67,16.58,-7.74,20979921.0,341917020.0,-1.6116
2026-07-30,000595,新能股份,881145,电力,5.36,5.3,-8.02,50420700.0,257454090.0,-0.2142
2026-07-30,000596,古井贡酒,881273,白酒,90.91,90.88,1.85,11934647.0,1132395880.0,2.8536
2026-07-30,000597,东北制药,881140,化学制药,4.61,4.61,-1.08,12221762.0,55993276.0,0.0219
2026-07-30,000598,兴蓉环境,881181,环境治理,7.33,7.31,0.95,29574797.0,216575070.0,0.2252
2026-07-30,000599,青岛双星,881126,汽车零部件,4.59,4.59,0.65,11514900.0,53222784.0,-0.0309
2026-07-30,000600,建投能源,881145,电力,8.78,8.7,-2.73,32609761.0,280862580.0,-0.1753
2026-07-30,000601,韶能股份,881145,电力,6.41,6.41,-2.81,49186884.0,311118860.0,-0.1066
2026-07-30,000603,盛达资源,881168,工业金属,25.0,25.4,-3.72,55686828.0,1374390300.0,-0.4061
2026-07-30,000605,渤海股份,881181,环境治理,5.54,5.53,-1.08,4071080.0,22622326.0,-0.1172
2026-07-30,000607,华媒控股,881164,文化传媒,3.44,3.42,-0.58,13928101.0,48264942.0,0.0027
2026-07-30,000608,阳光股份,881153,房地产,6.03,6.04,-6.47,26250200.0,152601670.0,0.0024
2026-07-30,000609,*ST中迪,881153,房地产,9.19,9.1,-2.72,7210002.0,65218447.0,-0.9529
2026-07-30,000610,*ST西旅,881160,旅游及酒店,5.44,5.39,1.65,3492600.0,19360630.0,-0.2333
2026-07-30,000612,焦作万方,881168,工业金属,11.01,11.06,-0.45,33550687.0,371238470.0,-0.0626
2026-07-30,000615,*ST美谷,881182,美容护理,3.01,3.02,1.0,7200890.0,21861425.0,-0.0793
2026-07-30,000617,中油资本,881283,多元金融,7.05,7.03,1.7,114158489.0,818617550.0,-0.0334
2026-07-30,000619,海螺新材,881115,建筑材料,4.38,4.38,1.37,8248300.0,36628110.0,-0.138
2026-07-30,000620,盈新发展,881153,房地产,2.67,2.63,-4.12,181566160.0,472091220.0,-0.1553
2026-07-30,000623,吉林敖东,881141,中药,18.24,18.12,0.33,13582380.0,247513830.0,0.1216
2026-07-30,000625,长安汽车,881125,汽车整车,7.52,7.5,4.12,194857310.0,1514490000.0,0.044
2026-07-30,000626,远大控股,881159,贸易,6.98,7.06,-1.29,10077700.0,70289857.0,-0.0401
2026-07-30,000628,高新发展,881116,建筑装饰,36.43,36.32,-4.8,8684103.0,306420660.0,-3.8659
2026-07-30,000629,钒钛股份,881112,钢铁,3.08,3.06,-0.65,100492215.0,308373830.0,-0.0659
2026-07-30,000630,铜陵有色,881168,工业金属,6.15,6.17,-0.98,199811770.0,1224565870.0,-0.1088
2026-07-30,000631,顺发恒能,881145,电力,2.92,2.91,-1.37,10821669.0,31442129.0,-0.0437
2026-07-30,000632,ST三木,881165,综合,3.18,3.18,6.92,17484800.0,57892719.0,-0.083
2026-07-30,000633,合金投资,881114,金属新材料,4.94,4.95,-1.21,8207200.0,40400016.0,-0.101
2026-07-30,000635,英 力 特,881108,化学原料,6.14,6.14,-1.14,3963400.0,24289893.0,-0.1323
2026-07-30,000636,风华高科,881270,元件,47.51,48.67,6.29,267362250.0,13157270000.0,-4.2327
2026-07-30,000637,茂化实华,881180,石油加工贸易,3.59,3.64,-0.56,10434900.0,37775265.0,-0.0805
2026-07-30,000639,ST西王,881134,食品加工制造,1.56,1.55,-2.56,66537900.0,101481240.0,0.028
2026-07-30,000650,仁和药业,881141,中药,5.47,5.44,0.37,15058500.0,82388036.0,0.0785
2026-07-30,000651,格力电器,881131,白色家电,41.65,41.6,1.97,67071653.0,2822839400.0,0.853
2026-07-30,000652,泰达股份,881165,综合,3.53,3.52,-0.57,12781356.0,45141669.0,-0.0063
2026-07-30,000655,金岭矿业,881112,钢铁,6.68,6.65,0.75,5534835.0,37286731.0,-0.0404
2026-07-30,000656,金科股份,881153,房地产,1.23,1.22,-3.25,200982420.0,243239610.0,-0.0231
2026-07-30,000657,中钨高新,881170,小金属,52.54,52.57,-7.88,67726245.0,3364472900.0,-7.8683
2026-07-30,000659,珠海中富,881138,包装印刷,2.64,2.61,-2.65,45957514.0,120535261.0,-0.1907
2026-07-30,000661,长春高新,881142,生物制品,81.15,81.17,-0.81,9424792.0,764736370.0,2.8307
2026-07-30,000663,永安林业,881101,种植业与林业,5.03,5.01,-1.19,5114502.0,25748216.0,-0.1535
2026-07-30,000665,湖北广电,881164,文化传媒,3.81,3.79,-0.79,14025777.0,53607586.0,-0.0558
2026-07-30,000668,荣丰控股,881153,房地产,20.3,20.86,-6.35,7597309.0,146930870.0,-0.583
2026-07-30,000669,ST金鸿,881146,燃气,3.41,3.4,-2.05,3166640.0,10672826.6,-0.1378
2026-07-30,000670,盈方微,881123,其他电子,6.71,6.65,4.32,85529400.0,585578980.0,-0.32
2026-07-30,000672,上峰材料,881115,建筑材料,13.2,13.0,-5.0,28618387.0,362373760.0,-1.5885
2026-07-30,000676,智度股份,881164,文化传媒,7.17,7.0,-5.02,155787810.0,1095046010.0,0.3964
2026-07-30,000677,ST海龙,881264,化学纤维,1.67,1.65,-3.59,46386850.0,76439601.0,-0.0586
2026-07-30,000678,襄阳轴承,881126,汽车零部件,8.1,8.07,0.12,8983893.0,73025797.0,-0.4377
2026-07-30,000679,大连友谊,881158,零售,5.62,5.58,-3.38,7760800.0,43222825.0,-0.2523
2026-07-30,000680,山推股份,881268,工程机械,11.29,11.2,0.09,23715250.0,269422060.0,0.149
2026-07-30,000681,视觉中国,881164,文化传媒,16.87,16.86,-0.77,29577044.0,504123670.0,-1.0574
2026-07-30,000682,东方电子,881278,电网设备,11.99,11.89,-0.92,18734343.0,224006720.0,-0.2294
2026-07-30,000683,博源化工,881108,化学原料,6.31,6.28,0.0,92062364.0,582471210.0,0.0355
2026-07-30,000685,中山公用,881181,环境治理,11.06,11.0,0.63,17217014.0,191073850.0,0.0356
2026-07-30,000686,东北证券,881157,证券,8.04,8.0,0.75,22655603.0,182621430.0,-0.0664
2026-07-30,000688,国城矿业,881170,小金属,28.93,29.02,-4.63,19135692.0,538874230.0,-2.3919
2026-07-30,000690,宝新能源,881145,电力,5.09,4.97,-2.55,112040128.0,557766610.0,-0.0014
2026-07-30,000691,亚太实业,881108,化学原料,9.49,9.48,-4.11,13697506.0,126993890.0,-0.4316
2026-07-30,000692,惠天热电,881145,电力,3.75,3.71,-3.47,12696902.0,46806446.0,-0.1663
2026-07-30,000695,滨海能源,881281,电池,12.99,12.96,-1.92,5159800.0,66361388.0,-0.0874
2026-07-30,000697,炼石航空,881166,军工装备,8.46,8.5,-3.9,8404700.0,69444621.0,-0.5757
2026-07-30,000698,ST沈化,881180,石油加工贸易,3.24,3.23,-0.31,4205500.0,13641133.0,-0.0075
2026-07-30,000700,模塑科技,881126,汽车零部件,10.27,10.2,-7.59,56228669.0,548856610.0,-1.354
2026-07-30,000701,厦门信达,881159,贸易,4.78,4.75,-1.05,13484901.0,64992926.0,-0.0715
2026-07-30,000702,正虹科技,881103,农产品加工,4.89,4.93,1.23,7511288.0,37332634.0,-0.1689
2026-07-30,000703,恒逸石化,881264,化学纤维,15.6,15.51,2.88,90198162.0,1427403600.0,0.438
2026-07-30,000705,浙江震元,881143,医药商业,6.46,6.42,-0.46,4126500.0,26666460.0,-0.0365
2026-07-30,000707,双环科技,881108,化学原料,4.38,4.37,0.68,8901400.0,39408130.0,-0.077
2026-07-30,000708,中信特钢,881112,钢铁,14.75,14.74,1.63,14969786.0,223343240.0,0.325
2026-07-30,000709,河钢股份,881112,钢铁,2.13,2.13,0.94,94267602.0,202876540.0,0.0237
2026-07-30,000710,贝瑞基因,881175,医疗服务,8.08,8.08,-1.36,6815700.0,55058694.0,-0.0544
2026-07-30,000711,ST京蓝,881181,环境治理,4.58,4.65,-1.31,80655408.0,364160280.0,-0.1458
2026-07-30,000712,锦龙股份,881157,证券,8.48,8.38,1.3,25693597.0,220436060.0,-0.1777
2026-07-30,000713,国投丰乐,881101,种植业与林业,5.67,5.64,1.06,6230040.0,35729301.0,0.0055
2026-07-30,000715,中兴商业,881158,零售,4.73,4.73,-0.42,8549555.0,40750417.0,-0.0689
2026-07-30,000716,黑芝麻,881134,食品加工制造,4.63,4.6,0.65,29329786.0,137522060.0,-0.0185
2026-07-30,000717,中南股份,881112,钢铁,2.2,2.2,0.91,21919443.0,49026602.0,0.0133
2026-07-30,000718,苏宁环球,881153,房地产,1.86,1.85,-1.08,24233120.0,45105781.0,-0.0094
2026-07-30,000719,中原传媒,881164,文化传媒,12.8,12.7,0.31,5508696.0,70793865.0,0.2536
2026-07-30,000720,新能泰山,881278,电网设备,3.47,3.48,-3.46,49824000.0,171068150.0,-0.1663
2026-07-30,000721,西安饮食,881160,旅游及酒店,6.19,6.2,10.02,29140400.0,193167640.0,0.0809
2026-07-30,000722,湖南发展,881145,电力,12.59,12.57,-3.42,24779730.0,308164730.0,-0.033
2026-07-30,000723,美锦能源,881105,煤炭开采加工,3.57,3.57,0.28,45771433.0,164308340.0,-0.0302
2026-07-30,000725,京东方Ａ,881122,光学光电子,5.71,5.63,-6.13,2198719900.0,11990208100.0,-0.3401
2026-07-30,000726,鲁  泰Ａ,881135,纺织制造,5.96,5.93,0.34,5582100.0,33262849.0,0.0475
2026-07-30,000727,冠捷科技,881122,光学光电子,2.25,2.24,-0.89,80446796.0,181738720.0,-0.1117
2026-07-30,000728,国元证券,881157,证券,7.29,7.27,0.27,31062815.0,227227900.0,-0.0088
2026-07-30,000729,燕京啤酒,881133,饮料制造,12.77,12.73,0.47,29642500.0,381667520.0,0.463
2026-07-30,000731,四川美丰,881263,农化制品,5.87,5.87,-1.02,6839468.0,40053744.0,0.0295
2026-07-30,000733,振华科技,881276,军工电子,40.39,40.24,1.04,20953287.0,848656520.0,-3.271
2026-07-30,000735,罗 牛 山,881102,养殖业,5.08,5.07,2.56,32039891.0,166132700.0,-0.026
2026-07-30,000736,中交发展,881153,房地产,4.4,4.28,-1.82,35045776.0,154945140.0,-0.0202
2026-07-30,000737,北方铜业,881168,工业金属,13.26,13.42,-2.11,39605366.0,521936210.0,-0.0885
2026-07-30,000738,航发控制,881166,军工装备,18.43,18.39,-0.38,11501888.0,211828720.0,-0.0708
2026-07-30,000739,普洛药业,881140,化学制药,20.66,20.67,-3.1,16062291.0,323214350.0,0.7909
2026-07-30,000750,国海证券,881157,证券,3.83,3.81,0.0,57843486.0,221712380.0,0.027
2026-07-30,000751,锌业股份,881168,工业金属,4.46,4.42,-2.69,41395580.0,181639910.0,-0.275
2026-07-30,000752,*ST西发,881133,饮料制造,8.01,8.02,-0.37,2826301.0,22728147.0,-0.0941
2026-07-30,000753,漳州发展,881165,综合,4.65,4.63,-0.22,24941355.0,116734621.0,-0.0769
2026-07-30,000755,山西高速,881149,公路铁路运输,4.67,4.67,0.0,3941848.0,18429104.0,0.0155
